filename,runtime
mmp_syr2k_M_160,0.0044954999999999
mmp_syr2k_M_161,0.003968
mmp_syr2k_M_162,0.006385
mmp_syr2k_M_163,0.0037185
mmp_syr2k_M_164,0.004543
mmp_syr2k_M_165,0.004052
mmp_syr2k_M_166,0.004678
mmp_syr2k_M_167,0.0022849999999999
mmp_syr2k_M_168,0.0050125
mmp_syr2k_M_169,0.003973
mmp_syr2k_M_170,0.004091
mmp_syr2k_M_171,0.003872
mmp_syr2k_M_172,0.0041385
mmp_syr2k_M_173,0.0038225
mmp_syr2k_M_174,0.0040105
mmp_syr2k_M_175,0.004272
mmp_syr2k_M_176,0.004373
mmp_syr2k_M_177,0.00397
mmp_syr2k_M_178,0.003747
mmp_syr2k_M_179,0.004136
mmp_syr2k_M_180,0.007277
mmp_syr2k_M_181,0.0040485
mmp_syr2k_M_182,0.0039465
mmp_syr2k_M_183,0.004411
mmp_syr2k_M_184,0.0035434999999999
mmp_syr2k_M_185,0.0048595
mmp_syr2k_M_186,0.0017475
mmp_syr2k_M_187,0.004354
mmp_syr2k_M_188,0.0077315
mmp_syr2k_M_189,0.0038125
mmp_syr2k_M_190,0.004036
mmp_syr2k_M_191,0.0037679999999999
mmp_syr2k_M_192,0.004297
mmp_syr2k_M_193,0.005406
mmp_syr2k_M_194,0.003668
mmp_syr2k_M_195,0.0049235
mmp_syr2k_M_196,0.0057015
mmp_syr2k_M_197,0.004089
mmp_syr2k_M_198,0.0045144999999999
mmp_syr2k_M_199,0.004291
